ticket_id,customer_id,issue_type,created_date,resolution_time_hours,ai_preventable,potential_savings
TKT003623,CUST000503,Overage Surprise,2025-08-08,7.25,TRUE,35
TKT003624,CUST003395,Overage Surprise,2024-10-02,3.25,TRUE,35
TKT003625,CUST002342,Account Security,2024-07-20,6.25,FALSE,0
TKT003626,CUST000664,Account Security,2023-08-23,0.25,FALSE,0
TKT003627,CUST002031,Payment Failure,2023-05-09,5.25,TRUE,10
TKT003628,CUST004987,Account Security,2024-03-29,3.25,FALSE,0
TKT003629,CUST001903,Plan Optimization,2024-08-05,14,TRUE,15
TKT003630,CUST004855,Plan Optimization,2024-04-29,13,TRUE,15
TKT003631,CUST004008,Billing Error,2025-02-10,14,TRUE,25
TKT003632,CUST003660,Account Security,2024-08-19,5.25,FALSE,0
TKT003633,CUST004751,Network Issue,2025-03-05,3.5,FALSE,0
TKT003634,CUST000554,Network Issue,2025-01-10,1.5,FALSE,0
TKT003635,CUST000793,Plan Optimization,2023-12-10,15,TRUE,15
TKT003636,CUST001597,Overage Surprise,2023-03-26,7.25,TRUE,35
TKT003637,CUST003954,Roaming Charges,2024-05-25,7.25,TRUE,45
TKT003638,CUST002937,Overage Surprise,2024-11-25,1.25,TRUE,35
TKT003639,CUST000080,Overage Surprise,2024-02-03,3.25,TRUE,35
TKT003640,CUST004979,Billing Error,2025-01-21,14,TRUE,25
TKT003641,CUST002733,Plan Optimization,2024-02-03,6,TRUE,15
TKT003642,CUST000792,Payment Failure,2024-12-08,5.25,TRUE,10
TKT003643,CUST004576,Network Issue,2024-04-26,3.5,FALSE,0
TKT003644,CUST003967,Billing Error,2025-05-28,6,TRUE,25
TKT003645,CUST003201,Plan Optimization,2024-01-20,16,TRUE,15
TKT003646,CUST003685,Network Issue,2024-02-07,0.5,FALSE,0
TKT003647,CUST001205,Account Security,2024-08-08,4.25,FALSE,0
TKT003648,CUST000620,Billing Error,2023-02-25,11,TRUE,25
TKT003649,CUST003515,Feature Confusion,2024-09-14,4.25,FALSE,0
TKT003650,CUST002000,Service Outage,2023-09-21,2.5,FALSE,0
TKT003651,CUST002183,Feature Confusion,2023-11-28,6.25,FALSE,0
TKT003652,CUST004630,Plan Optimization,2025-09-11,24,TRUE,15
TKT003653,CUST001827,Plan Optimization,2024-11-05,8,TRUE,15
TKT003654,CUST002381,Overage Surprise,2024-09-30,7.25,TRUE,35
TKT003655,CUST004062,Network Issue,2023-07-28,2.5,FALSE,0
TKT003656,CUST002304,Service Outage,2023-03-28,1.5,FALSE,0
TKT003657,CUST004415,Plan Optimization,2023-05-25,13,TRUE,15
TKT003658,CUST002290,Overage Surprise,2023-05-08,3.25,TRUE,35
TKT003659,CUST004745,Feature Confusion,2023-04-20,0.25,FALSE,0
TKT003660,CUST001254,Service Outage,2024-06-28,1.5,FALSE,0
TKT003661,CUST002234,Billing Error,2023-12-28,23,TRUE,25
TKT003662,CUST000902,Plan Optimization,2025-06-17,19,TRUE,15
TKT003663,CUST002544,Network Issue,2024-07-13,0.5,FALSE,0
TKT003664,CUST004906,Network Issue,2023-01-15,3.5,FALSE,0
TKT003665,CUST004096,Payment Failure,2023-02-21,1.25,TRUE,10
TKT003666,CUST000865,Overage Surprise,2024-04-07,3.25,TRUE,35
TKT003667,CUST001722,Plan Optimization,2024-02-27,13,TRUE,15
TKT003668,CUST003464,Billing Error,2023-09-09,16,TRUE,25
TKT003669,CUST003780,Network Issue,2024-02-07,0.5,FALSE,0
TKT003670,CUST003671,Account Security,2024-11-05,2.25,FALSE,0
TKT003671,CUST004574,Billing Error,2025-05-20,16,TRUE,25
TKT003672,CUST001164,Billing Error,2025-06-05,12,TRUE,25
TKT003673,CUST001180,Feature Confusion,2023-08-03,6.25,FALSE,0
TKT003674,CUST002237,Overage Surprise,2024-01-20,0.25,TRUE,35
TKT003675,CUST001140,Network Issue,2024-11-26,1.5,FALSE,0
TKT003676,CUST001988,Billing Error,2025-01-15,19,TRUE,25
TKT003677,CUST004764,Network Issue,2025-01-25,0.5,FALSE,0
TKT003678,CUST003698,Feature Confusion,2024-01-01,5.25,FALSE,0
TKT003679,CUST002300,Service Outage,2024-04-21,0.5,FALSE,0
TKT003680,CUST000132,Account Security,2025-01-29,5.25,FALSE,0
TKT003681,CUST004097,Network Issue,2023-08-10,3.5,FALSE,0
TKT003682,CUST002917,Network Issue,2023-05-16,1.5,FALSE,0
TKT003683,CUST004230,Account Security,2025-03-09,2.25,FALSE,0
TKT003684,CUST000950,Account Security,2023-12-02,7.25,FALSE,0
TKT003685,CUST000211,Payment Failure,2023-07-23,0.25,TRUE,10
TKT003686,CUST000627,Network Issue,2025-05-06,2.5,FALSE,0
TKT003687,CUST000059,Roaming Charges,2023-03-08,4.25,TRUE,45
TKT003688,CUST001021,Network Issue,2024-01-01,0.5,FALSE,0
TKT003689,CUST003424,Service Outage,2024-05-20,2.5,FALSE,0
TKT003690,CUST003513,Service Outage,2023-02-26,0.5,FALSE,0
TKT003691,CUST004390,Overage Surprise,2023-08-16,0.25,TRUE,35
TKT003692,CUST002354,Payment Failure,2025-02-20,6.25,TRUE,10
TKT003693,CUST002242,Overage Surprise,2024-04-14,5.25,TRUE,35
TKT003694,CUST001246,Account Security,2024-03-02,4.25,FALSE,0
TKT003695,CUST003219,Billing Error,2023-12-31,21,TRUE,25
TKT003696,CUST002808,Payment Failure,2024-02-11,6.25,TRUE,10
TKT003697,CUST000740,Billing Error,2023-05-08,3,TRUE,25
TKT003698,CUST001528,Overage Surprise,2023-11-15,3.25,TRUE,35
TKT003699,CUST002301,Account Security,2024-09-20,7.25,FALSE,0
TKT003700,CUST000171,Service Outage,2024-06-11,0.5,FALSE,0
TKT003701,CUST004856,Service Outage,2023-02-24,2.5,FALSE,0
TKT003702,CUST004161,Network Issue,2023-03-15,2.5,FALSE,0
TKT003703,CUST004441,Roaming Charges,2025-03-01,3.25,TRUE,45
TKT003704,CUST001303,Payment Failure,2025-07-14,3.25,TRUE,10
TKT003705,CUST002000,Plan Optimization,2024-02-15,21,TRUE,15
TKT003706,CUST003156,Payment Failure,2023-07-22,4.25,TRUE,10
TKT003707,CUST002534,Service Outage,2024-08-18,3.5,FALSE,0
TKT003708,CUST001828,Feature Confusion,2023-04-02,1.25,FALSE,0
TKT003709,CUST000301,Network Issue,2023-08-24,3.5,FALSE,0
TKT003710,CUST001424,Billing Error,2024-04-14,23,TRUE,25
TKT003711,CUST000260,Payment Failure,2025-04-17,4.25,TRUE,10
TKT003712,CUST001778,Roaming Charges,2023-08-01,6.25,TRUE,45
TKT003713,CUST004265,Account Security,2023-09-01,4.25,FALSE,0
TKT003714,CUST000507,Service Outage,2025-08-04,1.5,FALSE,0
TKT003715,CUST000036,Payment Failure,2023-02-27,0.25,TRUE,10
TKT003716,CUST000215,Network Issue,2025-05-12,2.5,FALSE,0
TKT003717,CUST002647,Service Outage,2024-10-31,1.5,FALSE,0
TKT003718,CUST003725,Overage Surprise,2024-08-16,3.25,TRUE,35
TKT003719,CUST004836,Plan Optimization,2025-08-03,6,TRUE,15
TKT003720,CUST002060,Feature Confusion,2024-02-13,1.25,FALSE,0
TKT003721,CUST002513,Network Issue,2023-02-09,0.5,FALSE,0
TKT003722,CUST003877,Roaming Charges,2024-11-22,0.25,TRUE,45
TKT003723,CUST003247,Network Issue,2023-11-12,1.5,FALSE,0
TKT003724,CUST001551,Roaming Charges,2025-07-26,1.25,TRUE,45
TKT003725,CUST002184,Network Issue,2023-03-30,1.5,FALSE,0
TKT003726,CUST002319,Overage Surprise,2024-11-12,3.25,TRUE,35
TKT003727,CUST004593,Feature Confusion,2023-02-25,4.25,FALSE,0
TKT003728,CUST002049,Billing Error,2024-07-26,5,TRUE,25
TKT003729,CUST002320,Feature Confusion,2024-12-25,5.25,FALSE,0
TKT003730,CUST004814,Overage Surprise,2024-08-04,3.25,TRUE,35
TKT003731,CUST004137,Roaming Charges,2025-05-20,0.25,TRUE,45
TKT003732,CUST003447,Feature Confusion,2024-11-15,6.25,FALSE,0
TKT003733,CUST002485,Roaming Charges,2023-12-15,3.25,TRUE,45
TKT003734,CUST002681,Overage Surprise,2023-11-18,5.25,TRUE,35
TKT003735,CUST003646,Billing Error,2024-12-28,18,TRUE,25
TKT003736,CUST003779,Billing Error,2023-08-05,14,TRUE,25
TKT003737,CUST003130,Roaming Charges,2023-07-13,2.25,TRUE,45
TKT003738,CUST000805,Network Issue,2024-07-24,0.5,FALSE,0
TKT003739,CUST000933,Plan Optimization,2023-12-19,10,TRUE,15
TKT003740,CUST002652,Billing Error,2024-05-04,9,TRUE,25
TKT003741,CUST003617,Feature Confusion,2023-12-30,1.25,FALSE,0
TKT003742,CUST000493,Roaming Charges,2024-06-04,6.25,TRUE,45
TKT003743,CUST003443,Roaming Charges,2024-02-19,0.25,TRUE,45
TKT003744,CUST002604,Account Security,2023-01-11,2.25,FALSE,0
TKT003745,CUST003449,Plan Optimization,2024-03-20,12,TRUE,15
TKT003746,CUST000693,Payment Failure,2025-01-13,2.25,TRUE,10
TKT003747,CUST003635,Plan Optimization,2024-03-10,11,TRUE,15
TKT003748,CUST002439,Feature Confusion,2025-05-15,1.25,FALSE,0
TKT003749,CUST002509,Billing Error,2025-03-31,7,TRUE,25
TKT003750,CUST002248,Overage Surprise,2023-07-08,1.25,TRUE,35
TKT003751,CUST001187,Service Outage,2024-03-26,2.5,FALSE,0
TKT003752,CUST004062,Network Issue,2025-08-05,2.5,FALSE,0
TKT003753,CUST000511,Account Security,2023-08-05,2.25,FALSE,0
TKT003754,CUST002328,Roaming Charges,2023-09-03,2.25,TRUE,45
TKT003755,CUST003250,Overage Surprise,2023-12-25,3.25,TRUE,35
TKT003756,CUST002082,Service Outage,2024-09-11,3.5,FALSE,0
TKT003757,CUST002119,Service Outage,2025-03-03,3.5,FALSE,0
TKT003758,CUST003579,Overage Surprise,2025-07-30,7.25,TRUE,35
TKT003759,CUST000197,Feature Confusion,2025-01-29,6.25,FALSE,0
TKT003760,CUST004160,Overage Surprise,2023-11-08,2.25,TRUE,35
TKT003761,CUST003802,Roaming Charges,2025-04-03,6.25,TRUE,45
TKT003762,CUST002943,Account Security,2023-09-03,3.25,FALSE,0
TKT003763,CUST000714,Account Security,2024-02-01,6.25,FALSE,0
TKT003764,CUST004504,Network Issue,2023-02-03,2.5,FALSE,0
TKT003765,CUST001506,Plan Optimization,2025-04-07,22,TRUE,15
TKT003766,CUST002129,Roaming Charges,2023-06-23,5.25,TRUE,45
TKT003767,CUST002142,Feature Confusion,2023-11-28,2.25,FALSE,0
TKT003768,CUST003801,Roaming Charges,2024-09-18,7.25,TRUE,45
TKT003769,CUST000829,Overage Surprise,2024-03-03,5.25,TRUE,35
TKT003770,CUST002036,Payment Failure,2024-10-26,6.25,TRUE,10
TKT003771,CUST002761,Network Issue,2025-04-22,3.5,FALSE,0
TKT003772,CUST003805,Billing Error,2025-08-20,24,TRUE,25
TKT003773,CUST003241,Overage Surprise,2023-02-23,1.25,TRUE,35
TKT003774,CUST002269,Account Security,2025-07-22,7.25,FALSE,0
TKT003775,CUST004824,Plan Optimization,2023-02-04,22,TRUE,15
TKT003776,CUST003999,Billing Error,2023-01-23,9,TRUE,25
TKT003777,CUST000918,Feature Confusion,2024-05-22,4.25,FALSE,0
TKT003778,CUST003689,Billing Error,2023-03-19,14,TRUE,25
TKT003779,CUST000096,Billing Error,2024-11-30,3,TRUE,25
TKT003780,CUST004232,Service Outage,2025-01-23,0.5,FALSE,0
TKT003781,CUST000563,Feature Confusion,2023-06-05,0.25,FALSE,0
TKT003782,CUST004253,Plan Optimization,2025-08-06,20,TRUE,15
TKT003783,CUST004933,Network Issue,2025-05-06,2.5,FALSE,0
TKT003784,CUST004725,Roaming Charges,2025-03-17,3.25,TRUE,45
TKT003785,CUST002908,Network Issue,2023-03-19,3.5,FALSE,0
TKT003786,CUST004001,Account Security,2025-02-17,3.25,FALSE,0
TKT003787,CUST004237,Service Outage,2025-06-24,3.5,FALSE,0
TKT003788,CUST003149,Overage Surprise,2023-10-28,0.25,TRUE,35
TKT003789,CUST002915,Account Security,2025-09-05,6.25,FALSE,0
TKT003790,CUST004844,Billing Error,2024-08-01,17,TRUE,25
TKT003791,CUST000743,Network Issue,2023-12-12,0.5,FALSE,0
TKT003792,CUST003969,Network Issue,2023-03-28,1.5,FALSE,0
TKT003793,CUST002539,Payment Failure,2024-01-11,1.25,TRUE,10
TKT003794,CUST002793,Roaming Charges,2025-04-05,3.25,TRUE,45
TKT003795,CUST003468,Billing Error,2025-05-23,19,TRUE,25
TKT003796,CUST004029,Account Security,2024-06-17,4.25,FALSE,0
TKT003797,CUST001607,Roaming Charges,2023-04-14,4.25,TRUE,45
TKT003798,CUST002876,Billing Error,2024-11-21,10,TRUE,25
TKT003799,CUST000370,Service Outage,2025-04-12,1.5,FALSE,0
TKT003800,CUST003038,Overage Surprise,2023-12-30,2.25,TRUE,35
TKT003801,CUST004171,Feature Confusion,2024-03-28,1.25,FALSE,0
TKT003802,CUST002833,Overage Surprise,2025-08-31,6.25,TRUE,35
TKT003803,CUST004697,Service Outage,2023-07-07,3.5,FALSE,0
TKT003804,CUST002370,Plan Optimization,2023-07-06,13,TRUE,15
TKT003805,CUST004393,Payment Failure,2024-04-29,7.25,TRUE,10
TKT003806,CUST002912,Billing Error,2024-10-03,16,TRUE,25
TKT003807,CUST002894,Account Security,2024-07-06,4.25,FALSE,0
TKT003808,CUST003383,Overage Surprise,2025-07-24,1.25,TRUE,35
TKT003809,CUST000274,Account Security,2024-10-15,3.25,FALSE,0
TKT003810,CUST004381,Account Security,2023-06-21,4.25,FALSE,0
TKT003811,CUST003772,Network Issue,2023-05-02,0.5,FALSE,0
TKT003812,CUST000493,Billing Error,2023-05-20,3,TRUE,25
TKT003813,CUST003238,Plan Optimization,2023-05-16,1,TRUE,15
TKT003814,CUST004221,Feature Confusion,2025-01-07,3.25,FALSE,0
TKT003815,CUST002855,Overage Surprise,2025-01-31,7.25,TRUE,35
TKT003816,CUST003792,Account Security,2024-05-25,4.25,FALSE,0
TKT003817,CUST002896,Plan Optimization,2024-09-02,6,TRUE,15
TKT003818,CUST002823,Payment Failure,2023-09-13,3.25,TRUE,10
TKT003819,CUST003301,Network Issue,2023-12-06,1.5,FALSE,0
TKT003820,CUST000488,Account Security,2025-01-07,0.25,FALSE,0
TKT003821,CUST002188,Payment Failure,2025-05-05,5.25,TRUE,10
TKT003822,CUST004363,Billing Error,2024-11-26,9,TRUE,25
TKT003823,CUST002615,Network Issue,2024-04-12,3.5,FALSE,0
TKT003824,CUST000929,Roaming Charges,2024-05-05,1.25,TRUE,45
TKT003825,CUST000642,Feature Confusion,2024-10-08,3.25,FALSE,0
TKT003826,CUST000967,Network Issue,2023-03-24,3.5,FALSE,0
TKT003827,CUST003944,Billing Error,2025-08-25,6,TRUE,25
TKT003828,CUST002158,Feature Confusion,2024-07-03,4.25,FALSE,0
TKT003829,CUST004320,Overage Surprise,2023-01-26,5.25,TRUE,35
TKT003830,CUST001775,Account Security,2024-04-07,2.25,FALSE,0
TKT003831,CUST001632,Feature Confusion,2023-01-30,3.25,FALSE,0
TKT003832,CUST003740,Network Issue,2024-03-11,1.5,FALSE,0
TKT003833,CUST002148,Payment Failure,2024-10-21,7.25,TRUE,10
TKT003834,CUST001967,Roaming Charges,2024-02-24,3.25,TRUE,45
TKT003835,CUST002531,Account Security,2025-06-15,5.25,FALSE,0
TKT003836,CUST001323,Plan Optimization,2023-03-25,3,TRUE,15
TKT003837,CUST000213,Billing Error,2025-03-14,23,TRUE,25
TKT003838,CUST003258,Roaming Charges,2024-06-06,6.25,TRUE,45
TKT003839,CUST003750,Overage Surprise,2023-12-08,2.25,TRUE,35
TKT003840,CUST004183,Service Outage,2025-03-29,3.5,FALSE,0
TKT003841,CUST000390,Roaming Charges,2024-02-20,2.25,TRUE,45
TKT003842,CUST003791,Billing Error,2023-12-05,6,TRUE,25
TKT003843,CUST000504,Account Security,2025-06-16,5.25,FALSE,0
TKT003844,CUST002380,Payment Failure,2024-05-21,5.25,TRUE,10
TKT003845,CUST003530,Plan Optimization,2025-01-12,10,TRUE,15
TKT003846,CUST004449,Account Security,2024-06-24,6.25,FALSE,0
TKT003847,CUST000874,Roaming Charges,2024-04-07,5.25,TRUE,45
TKT003848,CUST001616,Overage Surprise,2024-10-09,7.25,TRUE,35
TKT003849,CUST003923,Plan Optimization,2025-04-02,2,TRUE,15
TKT003850,CUST003799,Network Issue,2023-09-10,3.5,FALSE,0
TKT003851,CUST000744,Feature Confusion,2023-07-12,4.25,FALSE,0
TKT003852,CUST001245,Network Issue,2023-10-10,1.5,FALSE,0
TKT003853,CUST001957,Payment Failure,2024-05-15,2.25,TRUE,10
TKT003854,CUST002825,Billing Error,2024-04-11,11,TRUE,25
TKT003855,CUST000114,Roaming Charges,2023-12-18,0.25,TRUE,45
TKT003856,CUST002513,Overage Surprise,2024-03-23,5.25,TRUE,35
TKT003857,CUST001357,Billing Error,2025-06-07,6,TRUE,25
TKT003858,CUST003348,Payment Failure,2025-06-17,4.25,TRUE,10
TKT003859,CUST001656,Roaming Charges,2025-01-08,0.25,TRUE,45
TKT003860,CUST000464,Network Issue,2024-09-01,0.5,FALSE,0
TKT003861,CUST002953,Feature Confusion,2023-06-28,4.25,FALSE,0
TKT003862,CUST002513,Roaming Charges,2024-03-20,6.25,TRUE,45
TKT003863,CUST001211,Network Issue,2025-09-07,1.5,FALSE,0
TKT003864,CUST000040,Overage Surprise,2023-06-29,4.25,TRUE,35
TKT003865,CUST000053,Payment Failure,2024-09-06,7.25,TRUE,10
TKT003866,CUST000586,Overage Surprise,2024-03-19,7.25,TRUE,35
TKT003867,CUST002889,Account Security,2024-01-06,6.25,FALSE,0
TKT003868,CUST001010,Overage Surprise,2025-03-10,0.25,TRUE,35
TKT003869,CUST001144,Service Outage,2025-06-16,0.5,FALSE,0
TKT003870,CUST000298,Billing Error,2023-01-27,19,TRUE,25
TKT003871,CUST002758,Network Issue,2023-05-17,0.5,FALSE,0
TKT003872,CUST002132,Payment Failure,2023-01-22,7.25,TRUE,10
TKT003873,CUST002115,Feature Confusion,2024-07-01,5.25,FALSE,0
TKT003874,CUST002103,Overage Surprise,2025-02-23,2.25,TRUE,35
TKT003875,CUST001185,Account Security,2023-11-19,0.25,FALSE,0
TKT003876,CUST002043,Account Security,2025-06-03,4.25,FALSE,0
TKT003877,CUST003568,Payment Failure,2024-12-10,6.25,TRUE,10
TKT003878,CUST000310,Feature Confusion,2025-04-06,4.25,FALSE,0
TKT003879,CUST001720,Plan Optimization,2023-11-06,9,TRUE,15
TKT003880,CUST001350,Payment Failure,2024-01-17,3.25,TRUE,10
TKT003881,CUST004847,Service Outage,2025-06-29,0.5,FALSE,0
TKT003882,CUST003889,Feature Confusion,2024-08-18,7.25,FALSE,0
TKT003883,CUST003949,Payment Failure,2024-11-13,2.25,TRUE,10
TKT003884,CUST004215,Roaming Charges,2023-12-20,0.25,TRUE,45
TKT003885,CUST001797,Overage Surprise,2024-01-28,1.25,TRUE,35
TKT003886,CUST004871,Network Issue,2024-01-15,3.5,FALSE,0
TKT003887,CUST002576,Billing Error,2024-06-14,16,TRUE,25
TKT003888,CUST001628,Billing Error,2025-08-24,12,TRUE,25
TKT003889,CUST004033,Feature Confusion,2025-02-14,7.25,FALSE,0
TKT003890,CUST004798,Account Security,2023-11-21,2.25,FALSE,0
TKT003891,CUST001525,Feature Confusion,2024-01-24,6.25,FALSE,0
TKT003892,CUST000064,Service Outage,2023-02-23,1.5,FALSE,0
TKT003893,CUST000153,Payment Failure,2024-07-11,6.25,TRUE,10
TKT003894,CUST001094,Plan Optimization,2025-06-10,2,TRUE,15
TKT003895,CUST003208,Network Issue,2024-11-22,2.5,FALSE,0
TKT003896,CUST000405,Feature Confusion,2025-09-08,3.25,FALSE,0
TKT003897,CUST000670,Account Security,2024-05-07,1.25,FALSE,0
TKT003898,CUST003215,Overage Surprise,2025-08-09,5.25,TRUE,35
TKT003899,CUST002826,Roaming Charges,2024-12-25,6.25,TRUE,45
TKT003900,CUST000279,Account Security,2023-09-24,6.25,FALSE,0
TKT003901,CUST001832,Roaming Charges,2023-07-25,5.25,TRUE,45
TKT003902,CUST004990,Roaming Charges,2024-08-30,0.25,TRUE,45
TKT003903,CUST003771,Feature Confusion,2024-12-17,3.25,FALSE,0
TKT003904,CUST003538,Feature Confusion,2024-01-25,1.25,FALSE,0
TKT003905,CUST000130,Network Issue,2023-09-01,2.5,FALSE,0
TKT003906,CUST002307,Plan Optimization,2023-02-15,20,TRUE,15
TKT003907,CUST000002,Plan Optimization,2024-10-18,18,TRUE,15
TKT003908,CUST000615,Network Issue,2023-02-07,1.5,FALSE,0
TKT003909,CUST000441,Roaming Charges,2024-03-05,1.25,TRUE,45
TKT003910,CUST002579,Service Outage,2024-02-14,3.5,FALSE,0
TKT003911,CUST003582,Network Issue,2023-04-03,3.5,FALSE,0
TKT003912,CUST004575,Overage Surprise,2024-10-07,1.25,TRUE,35
TKT003913,CUST001540,Billing Error,2025-04-10,16,TRUE,25
TKT003914,CUST000632,Network Issue,2023-09-19,3.5,FALSE,0
TKT003915,CUST001029,Payment Failure,2023-12-27,1.25,TRUE,10
TKT003916,CUST001852,Account Security,2023-02-09,5.25,FALSE,0
TKT003917,CUST000519,Payment Failure,2024-03-16,3.25,TRUE,10
TKT003918,CUST003237,Roaming Charges,2024-02-16,6.25,TRUE,45
TKT003919,CUST001811,Feature Confusion,2025-01-10,3.25,FALSE,0
TKT003920,CUST004689,Billing Error,2024-09-30,7,TRUE,25
TKT003921,CUST002672,Service Outage,2024-08-30,3.5,FALSE,0
TKT003922,CUST000945,Feature Confusion,2024-09-15,5.25,FALSE,0
TKT003923,CUST001034,Plan Optimization,2024-12-09,5,TRUE,15
TKT003924,CUST004089,Overage Surprise,2023-06-08,4.25,TRUE,35
TKT003925,CUST000865,Feature Confusion,2023-09-30,5.25,FALSE,0
TKT003926,CUST003030,Overage Surprise,2023-11-06,5.25,TRUE,35
TKT003927,CUST001320,Payment Failure,2024-10-15,7.25,TRUE,10
TKT003928,CUST003537,Plan Optimization,2024-09-07,9,TRUE,15
TKT003929,CUST002336,Billing Error,2023-12-25,6,TRUE,25
TKT003930,CUST000213,Payment Failure,2024-06-13,4.25,TRUE,10
TKT003931,CUST003413,Network Issue,2025-08-23,0.5,FALSE,0
TKT003932,CUST000771,Service Outage,2025-09-01,1.5,FALSE,0
TKT003933,CUST004202,Payment Failure,2024-05-08,0.25,TRUE,10
TKT003934,CUST001429,Feature Confusion,2025-07-31,7.25,FALSE,0
TKT003935,CUST001136,Feature Confusion,2024-12-22,5.25,FALSE,0
TKT003936,CUST001640,Plan Optimization,2023-04-28,11,TRUE,15
TKT003937,CUST002022,Payment Failure,2023-01-26,6.25,TRUE,10
TKT003938,CUST002816,Feature Confusion,2023-07-25,3.25,FALSE,0
TKT003939,CUST003875,Feature Confusion,2023-12-13,4.25,FALSE,0
TKT003940,CUST002036,Feature Confusion,2023-10-30,0.25,FALSE,0
TKT003941,CUST003658,Feature Confusion,2024-03-13,4.25,FALSE,0
TKT003942,CUST000772,Overage Surprise,2025-03-04,0.25,TRUE,35
TKT003943,CUST002332,Feature Confusion,2025-07-10,0.25,FALSE,0
TKT003944,CUST000650,Overage Surprise,2025-01-31,4.25,TRUE,35
TKT003945,CUST004414,Roaming Charges,2024-10-17,6.25,TRUE,45
TKT003946,CUST001723,Plan Optimization,2023-11-22,6,TRUE,15
TKT003947,CUST004286,Roaming Charges,2024-09-03,7.25,TRUE,45
TKT003948,CUST002533,Billing Error,2023-08-10,13,TRUE,25
TKT003949,CUST004325,Service Outage,2023-09-03,0.5,FALSE,0
TKT003950,CUST000276,Overage Surprise,2024-04-04,7.25,TRUE,35
TKT003951,CUST003346,Service Outage,2024-06-06,3.5,FALSE,0
TKT003952,CUST000186,Plan Optimization,2023-02-15,15,TRUE,15
TKT003953,CUST003082,Plan Optimization,2023-03-04,21,TRUE,15
TKT003954,CUST001482,Feature Confusion,2024-02-08,2.25,FALSE,0
TKT003955,CUST002690,Billing Error,2024-08-16,24,TRUE,25
TKT003956,CUST002236,Roaming Charges,2023-03-19,3.25,TRUE,45
TKT003957,CUST000399,Roaming Charges,2025-06-28,1.25,TRUE,45
TKT003958,CUST003034,Roaming Charges,2025-07-16,5.25,TRUE,45
TKT003959,CUST002569,Overage Surprise,2025-02-21,2.25,TRUE,35
TKT003960,CUST000758,Payment Failure,2024-09-27,2.25,TRUE,10
TKT003961,CUST004556,Roaming Charges,2023-04-27,7.25,TRUE,45
TKT003962,CUST001082,Feature Confusion,2025-06-03,2.25,FALSE,0
TKT003963,CUST004360,Account Security,2025-06-14,4.25,FALSE,0
TKT003964,CUST001266,Plan Optimization,2024-10-17,21,TRUE,15
TKT003965,CUST002720,Roaming Charges,2025-08-28,0.25,TRUE,45
TKT003966,CUST004658,Plan Optimization,2023-04-18,2,TRUE,15
TKT003967,CUST001704,Overage Surprise,2024-01-26,2.25,TRUE,35
TKT003968,CUST004625,Network Issue,2023-03-15,1.5,FALSE,0
TKT003969,CUST000183,Roaming Charges,2025-08-24,4.25,TRUE,45
TKT003970,CUST000417,Account Security,2025-05-27,5.25,FALSE,0
TKT003971,CUST000300,Plan Optimization,2024-10-26,16,TRUE,15
TKT003972,CUST001647,Network Issue,2025-04-16,1.5,FALSE,0
TKT003973,CUST001079,Network Issue,2025-05-02,3.5,FALSE,0
TKT003974,CUST002960,Plan Optimization,2023-05-18,10,TRUE,15
TKT003975,CUST000820,Feature Confusion,2025-05-09,2.25,FALSE,0
TKT003976,CUST003072,Network Issue,2023-08-28,0.5,FALSE,0
TKT003977,CUST001278,Roaming Charges,2024-06-03,3.25,TRUE,45
TKT003978,CUST004994,Overage Surprise,2025-08-23,5.25,TRUE,35
TKT003979,CUST002089,Payment Failure,2023-02-16,3.25,TRUE,10
TKT003980,CUST001768,Network Issue,2024-11-26,2.5,FALSE,0
TKT003981,CUST003713,Account Security,2024-10-07,5.25,FALSE,0
TKT003982,CUST003622,Plan Optimization,2023-12-31,24,TRUE,15
TKT003983,CUST002470,Service Outage,2023-11-14,1.5,FALSE,0
TKT003984,CUST000360,Plan Optimization,2025-01-29,14,TRUE,15
TKT003985,CUST001299,Service Outage,2023-05-20,3.5,FALSE,0
TKT003986,CUST000648,Network Issue,2024-03-18,2.5,FALSE,0
